No,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,MarketCap_Num,PE_Num,Change_Num,Volume_Num,Cap_Category,Is_Gainer,Is_Loser,Abs_Change,Log_Volume,Log_MarketCap,Price_Band,Change_ZScore
668,ASTH,Astrana Health Inc,Healthcare,Medical Care Facilities,USA,1.26B,54.92,25.05,2.20%,"302,665",1260000000.0,54.92,2.2,302665,Small Cap,True,False,2.2,12.620385166269722,20.95437755870345,Low,0.4675260362423384
669,ASTI,Ascent Solar Technologies Inc,Technology,Solar,USA,41.16M,-,4.35,12.11%,"628,484",41160000.0,,12.11,628484,Micro Cap,True,False,12.11,13.351067440379184,17.532977493225555,Penny,2.940764251689968
670,ASTL,Algoma Steel Group Inc,Basic Materials,Steel,Canada,434.41M,-,4.14,0.73%,"977,348",434410000.0,,0.73,977348,Small Cap,True,False,0.73,13.792599083205733,19.889499348878836,Penny,0.10065820811842142
671,ASTN,Defiance Daily Target 2X Short ASTS ETF,Financial,Exchange Traded Fund,USA,-,-,11.68,-21.24%,"3,014,436",,,-21.24,3014436,Unknown,False,True,21.24,14.918923637704987,,Very Low,-5.382393617651956
672,ASTS,AST SpaceMobile Inc,Technology,Communication Equipment,USA,35.38B,-,92.62,10.28%,"16,835,871",35380000000.0,,10.28,16835871,Large Cap,True,False,10.28,16.639022406087697,24.289412525706314,Mid,2.4840512411683573
673,ASTX,Tradr 2X Long ASTS Daily ETF,Financial,Exchange Traded Fund,USA,-,-,45.01,20.73%,"2,900,908",,,20.73,2900908,Unknown,True,False,20.73,14.880534694117916,,Low,5.092057230212529
674,ASUR,Asure Software Inc,Technology,Software - Application,USA,239.75M,-,8.45,1.32%,"64,278",239750000.0,,1.32,64278,Micro Cap,True,False,1.32,11.070988262792044,19.295107275898832,Very Low,0.24790447927019763
675,ASX,ASE Technology Holding Co.Ltd ADR,Technology,Semiconductors,Taiwan,48.73B,38.50,22.28,-0.89%,"4,899,403",48730000000.0,38.5,-0.89,4899403,Large Cap,False,True,0.89,15.404624123029944,24.609560693822345,Low,-0.30364511267120126
676,ASYS,Amtech Systems Inc,Technology,Semiconductor Equipment & Materials,USA,174.61M,-,12.12,1.42%,"104,110",174610000.0,,1.42,104110,Micro Cap,True,False,1.42,11.553212916647912,18.97806547922536,Very Low,0.2728614743806681
677,ATAI,AtaiBeckley Inc,Healthcare,Biotechnology,USA,1.38B,-,3.79,2.43%,"3,045,724",1380000000.0,,2.43,3045724,Small Cap,True,False,2.43,14.929249526024057,21.04534933684016,Penny,0.5249271249964206
678,ATAT,Atour Lifestyle Holdings Ltd ADR,Consumer Cyclical,Lodging,China,4.15B,22.56,36.48,-1.25%,"1,006,295",4150000000.0000005,22.56,-1.25,1006295,Mid Cap,False,True,1.25,13.821786820955758,22.146374171429983,Low,-0.3934902950688952
679,ATCH,AtlasClear Holdings Inc,Financial,Capital Markets,USA,29.29M,-,0.2,-3.02%,"835,807",29290000.0,,-3.02,835807,Micro Cap,False,True,3.02,13.636154200618007,17.19275675294526,Penny,-0.8352291085242238
680,ATCL,REX Autocallable Income ETF,Financial,Exchange Traded Fund,USA,-,-,24.21,-0.12%,"4,503",,,-0.12,4503,Unknown,False,True,0.12,8.412721169819527,,Low,-0.11147625032057813
681,ATCX,Atlas Critical Minerals Corp,Basic Materials,Other Precious Metals & Mining,Brazil,28.44M,-,5.69,-0.70%,"18,197",28440000.0,,-0.7,18197,Micro Cap,False,True,0.7,9.809066976916636,17.16330719806106,Very Low,-0.25622682196130725
682,ATEC,Alphatec Holdings Inc,Healthcare,Medical Devices,USA,1.64B,-,10.83,-3.82%,"2,105,539",1640000000.0,,-3.82,2105539,Small Cap,False,True,3.82,14.560082524266402,21.217962079392276,Very Low,-1.034885069407988
683,ATEN,A10 Networks Inc,Technology,Software - Infrastructure,USA,1.72B,41.80,23.99,-0.37%,"668,369",1720000000.0,41.8,-0.37,668369,Small Cap,False,True,0.37,13.41259719139268,21.265590128353168,Low,-0.1738687380967545
684,ATER,Aterian Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,6.53M,-,0.6,0.05%,"29,850",6530000.0,,0.05,29850,Micro Cap,True,False,0.05,10.303973619097128,15.69191765439196,Penny,-0.06904935863277822
685,ATEX,Anterix Inc,Communication Services,Telecom Services,USA,756.62M,9.29,40.39,3.27%,"227,230",756620000.0,9.29,3.27,227230,Small Cap,True,False,3.27,12.333722400183515,20.44437170518255,Low,0.734565883924373
686,ATFV,Alger 35 ETF,Financial,Exchange Traded Fund,USA,-,-,31.93,0.89%,"26,370",,,0.89,26370,Unknown,True,False,0.89,10.180020200509242,,Low,0.1405894002951743
687,ATGL,Alpha Technology Group Ltd,Technology,Software - Infrastructure,Hong Kong,246.44M,-,14.21,-7.78%,39,246440000.0,,-7.78,39,Micro Cap,False,True,7.78,3.6888794541139363,19.322629118168425,Very Low,-2.0231820757826213
688,ATHE,Alterity Therapeutics Ltd ADR,Healthcare,Biotechnology,Australia,64.46M,-,3.56,-2.22%,"2,871",64459999.99999999,,-2.22,2871,Micro Cap,False,True,2.22,7.962763930168115,17.981555449865063,Penny,-0.6355731476404596
689,ATHM,Autohome Inc ADR,Communication Services,Internet Content & Information,China,2.06B,10.66,17.36,-1.03%,"267,981",2060000000.0,10.66,-1.03,267981,Mid Cap,False,True,1.03,12.498675093058274,21.44597182023334,Very Low,-0.33858490582586004
690,ATHR,Aether Holdings Inc,Technology,Software - Application,USA,24.41M,-,2.01,-8.22%,"24,709",24410000.0,,-8.22,24709,Micro Cap,False,True,8.22,10.114963298982655,17.01050348333596,Penny,-2.132992854268692
691,ATI,ATI Inc,Industrials,Metal Fabrication,USA,20.08B,51.41,146.63,-3.05%,"2,211,651",20080000000.0,51.41,-3.05,2211651,Large Cap,False,True,3.05,14.609250305558724,23.722990131819742,High,-0.8427162070573648
692,ATII,Archimedes Tech SPAC Partners II Co,Financial,Shell Companies,USA,308.77M,38.61,10.42,0.10%,2,308770000.0,38.61,0.1,2,Small Cap,True,False,0.1,1.0986122886681098,19.54810722437509,Very Low,-0.05657086107754295
693,ATKR,Atkore Inc,Industrials,Electrical Equipment & Parts,USA,2.08B,-,61.51,2.11%,"335,159",2080000000.0,,2.11,335159,Mid Cap,True,False,2.11,12.722363308727223,21.455633731140406,Mid,0.44506474064291485
694,ATLC,Atlanticus Holdings Corp,Financial,Credit Services,USA,797.44M,8.97,53.45,-1.16%,"50,874",797440000.0,8.97,-1.16,50874,Small Cap,False,True,1.16,10.837126922744897,20.496917155937265,Mid,-0.3710289994694717
695,ATLN,Atlantic International Corp,Industrials,Staffing & Employment Services,USA,219.77M,-,3.51,0.00%,"26,794",219770000.0,,0.0,26794,Micro Cap,False,False,0.0,10.19597058192895,19.208092107452604,Penny,-0.08152785618801349
696,ATLO,Ames National Corp,Financial,Banks - Regional,USA,251.19M,13.25,28.36,-0.18%,"68,628",251190000.0,13.25,-0.18,68628,Micro Cap,False,True,0.18,11.136470464909157,19.341720186829775,Low,-0.12645044738686045
697,ATLX,Atlas Lithium Corporation,Basic Materials,Other Industrial Metals & Mining,Brazil,126.18M,-,4.65,4.97%,"376,144",126180000.0,,4.97,376144,Micro Cap,True,False,4.97,12.837729986330567,18.653220024832123,Penny,1.1588348008023723
698,ATMP,iPath Select MLP ETN,Financial,Exchange Traded Fund,USA,-,-,34.16,0.82%,"2,729",,,0.82,2729,Unknown,True,False,0.82,7.912056888179006,,Low,0.1231195037178449
699,ATMU,Atmus Filtration Technologies Inc,Consumer Cyclical,Auto Parts,USA,4.70B,23.01,57.62,-0.86%,"754,715",4700000000.0,23.01,-0.86,754715,Mid Cap,False,True,0.86,13.534096798525244,22.27082834587519,Mid,-0.29615801413806014
700,ATNI,ATN International Inc,Communication Services,Telecom Services,USA,420.77M,-,27.38,-0.18%,"58,022",420770000.0,,-0.18,58022,Small Cap,False,True,0.18,10.96859476264684,19.857596926447254,Low,-0.12645044738686045
